00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 1 à 1
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=942 R=1 S=24/09/23 E=24/09/23 +317 =308 -317
012 Belgian Interclubs 2023 - 2024 - Round 1
022 Various locations in Belgian Clubs
032 BEL
042 2023-09-24
052 2023-09-24
062 942
102 Cornet, Luc
001  856      Kuszelewski, Artur                1797           15783             0.5        855 b = 
001  857      Demont, Yves                      1774           24996             0.0        858 w 0 
001  858      Hoekstra, Peter                   2010           21265             1.0        857 b 1 
001  859      Van Vliet, Dennis                 2063           26492             1.0        860 w 1 
001  860      Vanlerberghe, Eddy                1745           17604             0.0        859 b 0 
001  861      Van Bladel, Erik                  1660           45055             0.0        862 w 0 
001  862      Lahousse, Wouter                  1832           13870             1.0        861 b 1 
001  863      De Cuyper, Yago                   1883           17902             1.0        864 w 1 
001  864      Van Noten, Stijn                  1791           24422             0.0        863 b 0 
001  865      Wouters, Maarten                  1759           33138             1.0        866 w 1 
001  866      Bistiaux, Thomas                  1757            3531             0.0        865 b 0 
001  867      Macquoy, Ruben                    1638           23258             1.0        868 w 1 
001  868      Smet, Geert                       1649           20206             0.0        867 b 0 
001  869      Persoons, Bart                    1672            1538             0.0        870 w 0 
001  870      De Coninck, Nelles                1652           23174             1.0        869 b 1 
001  871      Dechamps, Guido                   1865           24287             0.5        872 w = 
001  872      Van Bunderen, Gert                1809           18686             0.5        871 b = 
001  873      Boeckx, Ben                       1669           11499             0.5        874 w = 
001  874      Burms, Jeroen                     1748           25399             0.5        873 b = 
001  875      De Rycke, Timothy                 1881           24694             1.0        876 w 1 
001  876      Hernandez, Miguel                 1603           23457             0.0        875 b 0 
001  877      Liekens, Ronny                    1650           54267             0.5        878 w = 
001  878      Zatyko, Ferry                     1673           33421             0.5        877 b = 
001  879      Janssen, Dries                    1890           54712             0.0        880 w 0 
001  880      Debucke, Jolan                    1819           13798             1.0        879 b 1 
001  881      De Baets, Keano                   1767           14985             1.0        882 w 1 
001  882      Vanden Broeck, Jan                1734           50083             0.0        881 b 0 
001  883      Van Simaeys, Axel                 1734           11752             0.0        884 w 0 
001  884      De Baets, Branko                  1677           14992             1.0        883 b 1 
001  885      Van Hoorebeke, Jimmy              1760           22519             1.0        886 w 1 
001  886      Torfs, Hendrik                    1639           24514             0.0        885 b 0 
001  887      Vandevenne, Sander                2112           31143             1.0        888 w 1 
001  888      Van Hecke, Jeroen                 1777           46353             0.0        887 b 0 
001  889      Melis, Wout                       1796           45501             1.0        890 w 1 
001  890      Fleerackers, Willy                1977           50539             0.0        889 b 0 
001  891      Verrijssen, Patrick               1885           13285             1.0        892 w 1 
001  892      Callens, Herman                   1632            8991             0.0        891 b 0 
001  893      Viaene, Jan                       1591           48151             0.5        894 w = 
001  894      Van Den Bossche, Gunter           1825           11151             0.5        893 b = 
001  895      Poppe, Gaitan                     1661           13004             0.5        896 w = 
001  896      Vanhauwaert, Kurt                 1718           46639             0.5        895 b = 
001  897      Gaelens, Joachim                  1569           17628             0.5        898 w = 
001  898      Wollaert, Brian                   1588           51829             0.5        897 b = 
001  899      Vandevelde, Luc                   1472           36366             1.0        900 w 1 
001  900      Prins, Ingmar                     1515           22952             0.0        899 b 0 
001  901      Van Doorne, Stijn                 1514           15007             1.0        902 w 1 
001  902      Vercruyce, Danny                  1395           26662             0.0        901 b 0 
001  903      Hematyar, Fardin                  1825           13903             1.0        904 w 1 
001  904      Khorrami, Faraz                   1625           24466             0.0        903 b 0 
001  905      Gjymshana, Erik                   1621           23071             0.0        906 w 0 
001  906      Maas, Joop                        1880           51071             1.0        905 b 1 
001  907      De Pooter, Ronald                 1814           13463             0.5        908 w = 
001  908      Decaestecker, Maarten             1601           21456             0.5        907 b = 
001  909      Deman, Tomas                      1527           53538             0.0        910 w 0 
001  910      Sinke, Wim                        1872            5321             1.0        909 b 1 
001  911      Carlier, Sven                     1918           41254             0.5        912 w = 
001  912      Mouhsine, Rachid                  1766           21609             0.5        911 b = 
001  913      De Vrieze, Sander                 1813           43044             0.5        914 w = 
001  914      Verlinden, Robijn                 1925           13854             0.5        913 b = 
001  915      Dhooge, Servaas                   1760           22643             0.5        916 w = 
001  916      Busselen, Lucas                   1656           22712             0.5        915 b = 
001  917      Slodicka, Anton                   1287           17480             1.0        918 w 1 
001  918      Dhooge, Achiel                    1546            8401             0.0        917 b 0 
001  919      Orban, Pieter-Jan                 1762           23247             1.0        920 w 1 
001  920      Van Rij, Gert                     1803            8052             0.0        919 b 0 
001  921      Bauwens, Steven                   1748           22161             1.0        922 w 1 
001  922      Vanden Bossche, Nicolas           1681           11711             0.0        921 b 0 
001  923      De Rycke, Killian                 1518           15710             0.5        924 w = 
001  924      Clarisse, Eric                    1727           21359             0.5        923 b = 
001  925      Vandevelde, Koen                  1695           13899             0.0        926 w 0 
001  926      Declerck, Adriaan                 1453           21205             1.0        925 b 1 
001  927      Cappelle, Gert-Jan                1734           12453             1.0        928 w 1 
001  928      Plomp, Mateo                      1776           17780             0.0        927 b 0 
001  929      Vandermeulen, Oscar               1506           16598             0.0        930 w 0 
001  930      Van Wijnendaele, Jovanni          1699           10612             1.0        929 b 1 
001  931      De Smet, Frans                    1675           34011             0.5        932 w = 
001  932      Burssens, Maya                    1479           16894             0.5        931 b = 
001  933      Plomp, Luka                       1440           18157             1.0        934 w 1 
001  934      De Meyer, Nicolas                 1589           23127             0.0        933 b 0 
001  935      Van De Putte, Ben                 1685            2127             1.0        936 w 1 
001  936      Roose, Casimir                    1724           14724             0.0        935 b 0 
001  937      Gellinck, Simon                   1620           16027             0.5        938 w = 
001  938      De Bode, Joren                    1613            7251             0.5        937 b = 
001  939      Van Driessche, Filiep             1660            4707             0.0        940 w 0 
001  940      De Ketelaere, Raphaël             1457           23915             1.0        939 b 1 
001  941      Litzba, Alexander                    0           25602             0.0        942 w 0 
001  942      De Weird, Evy                     1591           26018             1.0        941 b 1 
